Name,COORD
000000045086.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000001488.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000048531.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000005599.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000048679.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000009951.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000012233.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000038259.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000006864.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000032944.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000001943.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000009429.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000007149.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000027074.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000014653.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000004984.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000038663.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000023807.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000031666.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000034267.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000000836.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000002963.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000044621.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000021394.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000021883.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000022341.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000008468.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000032124.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000034469.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000014768.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000012093.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000008332.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000000326.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000030534.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000031333.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000022696.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000023395.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000049199.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000031329.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000024778.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000014873.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000004211.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000017945.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
